SaleId,Category,Product,Qty,Sale,Currency
Japan_TX5712,Perfumes,Perfumes 1,45.0,946.15,JPY
Japan_TX5713,Jeans,Jeans 1,16.0,853.83,JPY
Japan_TX5714,Smart Phone,Smart Phone 4,10.0,562.67,JPY
Japan_TX5715,Water Bottles,,45.0,,JPY
Japan_TX5716,Jeans,Jeans 3,2.0,985.38,JPY
Japan_TX5717,Jeans,Jeans 5,7.0,1055.48,JPY
Japan_TX5718,Smart Phone,Smart Phone 3,34.0,512.73,JPY
Japan_TX5719,Jeans,,23.0,941.89,JPY
Japan_TX5720,Smart Phone,Smart Phone 3,,811.75,JPY
Japan_TX5721,Smart Phone,Smart Phone 1,39.0,870.02,JPY
Japan_TX5722,Tshirts,Tshirts 5,46.0,986.63,JPY
Japan_TX5723,Smart Phone,Smart Phone 5,12.0,967.01,JPY
Japan_TX5724,Smart Phone,Smart Phone 5,44.0,1037.03,JPY
Japan_TX5725,Shoes,Shoes 2,3.0,1169.08,JPY
Japan_TX5726,Tshirts,Tshirts 1,47.0,784.7,JPY
Japan_TX5727,Shoes,Shoes 2,38.0,836.31,JPY
Japan_TX5728,Jeans,Jeans 6,32.0,846.04,JPY
Japan_TX5729,Water Bottles,,40.0,747.19,JPY
Japan_TX5730,Shoes,Shoes 5,30.0,682.7,JPY
Japan_TX5731,Perfumes,Perfumes 6,11.0,548.0,JPY
Japan_TX5732,Perfumes,Perfumes 5,,589.44,JPY
Japan_TX5733,Smart Phone,Smart Phone 2,20.0,925.93,JPY
Japan_TX5734,,,28.0,796.76,JPY
Japan_TX5735,Tshirts,Tshirts 2,36.0,,JPY
Japan_TX5736,Tshirts,,14.0,743.29,JPY
Japan_TX5737,Tshirts,Tshirts 5,49.0,907.7,JPY
Japan_TX5738,Shoes,Shoes 5,6.0,547.03,JPY
Japan_TX5739,Tshirts,Tshirts 6,47.0,713.52,JPY
Japan_TX5740,Perfumes,Perfumes 6,,682.15,JPY
Japan_TX5741,,,13.0,850.18,JPY
Japan_TX5742,Smart Phone,Smart Phone 3,26.0,1086.85,JPY
Japan_TX5743,Water Bottles,Water Bottles 4,41.0,1035.94,JPY
Japan_TX5744,Shoes,Shoes 5,34.0,707.48,JPY
Japan_TX5745,Jeans,Jeans 5,27.0,726.06,JPY
Japan_TX5746,Jeans,,2.0,727.57,JPY
Japan_TX5747,Jeans,Jeans 4,48.0,,JPY
Japan_TX5748,Shoes,Shoes 1,38.0,909.42,JPY
Japan_TX5749,Shoes,Shoes 3,45.0,,JPY
Japan_TX5750,Perfumes,Perfumes 3,22.0,647.62,JPY
Japan_TX5751,Jeans,Jeans 6,17.0,692.11,JPY
Japan_TX5752,Perfumes,Perfumes 4,22.0,1041.1,JPY
Japan_TX5753,Shoes,Shoes 1,,1011.83,JPY
Japan_TX5754,Water Bottles,Water Bottles 6,38.0,656.48,JPY
Japan_TX5755,Water Bottles,Water Bottles 6,38.0,951.67,JPY
Japan_TX5756,Shoes,Shoes 6,2.0,885.81,JPY
Japan_TX5757,Water Bottles,Water Bottles 4,39.0,,JPY
Japan_TX5758,Tshirts,Tshirts 3,8.0,850.02,JPY
Japan_TX5759,Water Bottles,Water Bottles 3,13.0,1160.84,JPY
Japan_TX5760,Tshirts,Tshirts 2,3.0,517.49,JPY
Japan_TX5761,Jeans,Jeans 4,20.0,722.14,JPY
Japan_TX5762,Tshirts,Tshirts 6,10.0,1123.08,JPY
Japan_TX5763,Smart Phone,Smart Phone 6,,797.38,JPY
Japan_TX5764,Jeans,Jeans 1,11.0,620.45,JPY
Japan_TX5765,Water Bottles,Water Bottles 5,44.0,1061.58,JPY
Japan_TX5766,Jeans,,24.0,891.46,JPY
Japan_TX5767,Shoes,Shoes 5,23.0,761.07,JPY
Japan_TX5768,Jeans,Jeans 2,18.0,606.23,JPY
Japan_TX5769,Smart Phone,Smart Phone 5,28.0,653.08,JPY
Japan_TX5770,,,8.0,1177.77,JPY
Japan_TX5771,,,44.0,539.76,JPY
Japan_TX5772,Smart Phone,Smart Phone 1,37.0,1006.16,JPY
Japan_TX5773,Shoes,,31.0,685.3,JPY
Japan_TX5774,,,11.0,1100.2,JPY
Japan_TX5775,Shoes,Shoes 5,,767.69,JPY
Japan_TX5776,Tshirts,Tshirts 3,29.0,1182.8,JPY
Japan_TX5777,Shoes,Shoes 6,32.0,1135.3,JPY
Japan_TX5778,Smart Phone,Smart Phone 3,31.0,644.35,JPY
Japan_TX5779,Shoes,Shoes 6,6.0,,JPY
Japan_TX5780,Jeans,Jeans 1,41.0,960.73,JPY
Japan_TX5781,,,5.0,1073.41,JPY
Japan_TX5782,Shoes,Shoes 4,,784.39,JPY
Japan_TX5783,Jeans,Jeans 5,35.0,,JPY
Japan_TX5784,,,16.0,966.38,JPY
Japan_TX5785,Tshirts,Tshirts 1,24.0,1081.45,JPY
Japan_TX5786,Tshirts,Tshirts 2,1.0,1093.38,JPY
Japan_TX5787,Jeans,Jeans 5,29.0,816.81,JPY
Japan_TX5788,Jeans,Jeans 4,30.0,,JPY
Japan_TX5789,Perfumes,Perfumes 3,,914.04,JPY
Japan_TX5790,,,2.0,508.87,JPY
Japan_TX5791,Perfumes,Perfumes 3,26.0,1035.23,JPY
Japan_TX5792,Jeans,Jeans 5,22.0,808.23,JPY
Japan_TX5793,Water Bottles,Water Bottles 3,26.0,620.39,JPY
Japan_TX5794,Tshirts,,39.0,,JPY
Japan_TX5795,Shoes,Shoes 1,,579.71,JPY
Japan_TX5796,Water Bottles,Water Bottles 4,40.0,1163.19,JPY
Japan_TX5797,Shoes,Shoes 5,9.0,829.9,JPY
Japan_TX5798,Water Bottles,Water Bottles 5,48.0,500.97,JPY
Japan_TX5799,Shoes,Shoes 3,37.0,1093.24,JPY
Japan_TX5800,Shoes,,24.0,532.34,JPY
Japan_TX5801,Perfumes,Perfumes 6,,1059.43,JPY
Japan_TX5802,Tshirts,Tshirts 6,28.0,844.63,JPY
Japan_TX5803,Shoes,Shoes 6,32.0,897.43,JPY
Japan_TX5804,Tshirts,Tshirts 2,5.0,934.15,JPY
Japan_TX5805,Tshirts,Tshirts 1,8.0,811.71,JPY
Japan_TX5806,Water Bottles,Water Bottles 2,3.0,572.98,JPY
Japan_TX5807,Water Bottles,Water Bottles 3,,662.37,JPY
Japan_TX5808,,,5.0,833.06,JPY
Japan_TX5809,Smart Phone,Smart Phone 4,24.0,931.81,JPY
Japan_TX5810,Smart Phone,Smart Phone 6,9.0,878.81,JPY
Japan_TX5811,Smart Phone,Smart Phone 1,2.0,936.9,JPY
Japan_TX5812,Water Bottles,Water Bottles 4,26.0,1136.5,JPY
Japan_TX5813,Jeans,Jeans 6,43.0,1162.45,JPY
Japan_TX5814,Shoes,Shoes 2,11.0,1157.89,JPY
Japan_TX5815,Tshirts,Tshirts 5,19.0,954.15,JPY
Japan_TX5816,Jeans,,46.0,1195.44,JPY
Japan_TX5817,Water Bottles,Water Bottles 5,,,JPY
Japan_TX5818,Shoes,Shoes 2,2.0,548.3,JPY
Japan_TX5819,Tshirts,Tshirts 4,23.0,502.88,JPY
Japan_TX5820,Jeans,Jeans 3,12.0,1157.15,JPY
Japan_TX5821,Jeans,Jeans 6,36.0,,JPY
Japan_TX5822,Shoes,Shoes 3,7.0,1102.42,JPY
Japan_TX5823,Smart Phone,Smart Phone 5,32.0,1161.82,JPY
Japan_TX5824,Shoes,,4.0,1026.75,JPY
Japan_TX5825,Shoes,Shoes 1,36.0,623.5,JPY
Japan_TX5826,Tshirts,,,812.57,JPY
Japan_TX5827,Shoes,Shoes 3,26.0,975.13,JPY
Japan_TX5828,Jeans,Jeans 6,48.0,898.68,JPY
Japan_TX5829,Water Bottles,Water Bottles 6,3.0,1009.54,JPY
Japan_TX5830,Shoes,Shoes 6,49.0,1122.8,JPY
Japan_TX5831,Smart Phone,Smart Phone 3,20.0,668.65,JPY
Japan_TX5832,Shoes,Shoes 1,20.0,909.85,JPY
Japan_TX5833,Shoes,Shoes 6,20.0,595.53,JPY
Japan_TX5834,Tshirts,Tshirts 5,35.0,521.69,JPY
Japan_TX5835,Water Bottles,Water Bottles 5,45.0,1035.64,JPY
Japan_TX5836,Smart Phone,Smart Phone 2,48.0,1014.96,JPY
Japan_TX5837,Perfumes,Perfumes 5,18.0,714.45,JPY
Japan_TX5838,Perfumes,Perfumes 6,4.0,,JPY
Japan_TX5839,Tshirts,Tshirts 4,,610.02,JPY
Japan_TX5840,Tshirts,Tshirts 4,33.0,1094.25,JPY
Japan_TX5841,Shoes,Shoes 1,1.0,611.83,JPY
Japan_TX5842,Shoes,Shoes 6,25.0,1128.17,JPY
Japan_TX5843,Jeans,Jeans 5,25.0,1001.44,JPY
Japan_TX5844,Water Bottles,,14.0,1009.62,JPY
Japan_TX5845,Smart Phone,Smart Phone 1,45.0,1141.04,JPY
Japan_TX5846,Water Bottles,Water Bottles 5,19.0,1153.91,JPY
Japan_TX5847,Smart Phone,Smart Phone 1,46.0,713.7,JPY
Japan_TX5848,Shoes,Shoes 6,14.0,543.57,JPY
Japan_TX5849,Water Bottles,Water Bottles 5,9.0,527.38,JPY
Japan_TX5850,Jeans,Jeans 2,,948.89,JPY
Japan_TX5851,Tshirts,,9.0,,JPY
Japan_TX5852,Water Bottles,Water Bottles 6,49.0,1100.6,JPY
Japan_TX5853,Shoes,Shoes 2,5.0,998.46,JPY
Japan_TX5854,Jeans,Jeans 1,17.0,590.65,JPY
Japan_TX5855,Shoes,Shoes 1,31.0,513.91,JPY
Japan_TX5856,Jeans,Jeans 1,32.0,735.85,JPY
Japan_TX5857,Shoes,Shoes 2,,924.95,JPY
Japan_TX5858,Perfumes,Perfumes 2,12.0,842.41,JPY
Japan_TX5859,,,42.0,625.19,JPY
Japan_TX5860,Shoes,Shoes 3,44.0,,JPY
Japan_TX5861,,,30.0,738.49,JPY
Japan_TX5862,Smart Phone,Smart Phone 5,10.0,566.83,JPY
Japan_TX5863,Smart Phone,Smart Phone 5,44.0,,JPY
Japan_TX5864,Tshirts,Tshirts 4,40.0,1132.12,JPY
Japan_TX5865,,,32.0,1186.53,JPY
Japan_TX5866,Perfumes,Perfumes 2,14.0,682.53,JPY
Japan_TX5867,Shoes,,44.0,,JPY
Japan_TX5868,,,39.0,544.06,JPY
Japan_TX5869,,,2.0,1085.74,JPY
Japan_TX5870,,,8.0,813.03,JPY
Japan_TX5871,,,7.0,685.42,JPY
Japan_TX5872,Jeans,Jeans 1,48.0,682.07,JPY
Japan_TX5873,Perfumes,Perfumes 2,42.0,1192.83,JPY
Japan_TX5874,Perfumes,,13.0,827.77,JPY
Japan_TX5875,Shoes,Shoes 4,,1083.1,JPY
Japan_TX5876,Water Bottles,Water Bottles 2,,664.94,JPY
Japan_TX5877,Perfumes,Perfumes 1,46.0,1150.31,JPY
Japan_TX5878,Jeans,Jeans 6,44.0,1068.12,JPY
Japan_TX5879,Jeans,Jeans 2,21.0,693.22,JPY
Japan_TX5880,Tshirts,Tshirts 3,32.0,,JPY
Japan_TX5881,Shoes,Shoes 3,37.0,747.25,JPY
Japan_TX5882,Tshirts,Tshirts 5,21.0,635.67,JPY
Japan_TX5883,Water Bottles,,44.0,715.78,JPY
Japan_TX5884,Perfumes,Perfumes 2,,870.18,JPY
Japan_TX5885,Shoes,Shoes 4,29.0,833.5,JPY
Japan_TX5886,Shoes,Shoes 4,12.0,925.76,JPY
Japan_TX5887,Tshirts,Tshirts 2,25.0,,JPY
Japan_TX5888,Smart Phone,Smart Phone 5,40.0,,JPY
Japan_TX5889,Water Bottles,Water Bottles 1,40.0,1187.5,JPY
Japan_TX5890,Jeans,Jeans 6,31.0,1027.41,JPY
Japan_TX5891,Tshirts,Tshirts 5,17.0,596.16,JPY
Japan_TX5892,Smart Phone,Smart Phone 3,,958.47,JPY
Japan_TX5893,Perfumes,Perfumes 3,24.0,560.78,JPY
Japan_TX5894,Smart Phone,,37.0,1172.52,JPY
Japan_TX5895,Jeans,Jeans 4,23.0,1185.4,JPY
Japan_TX5896,Jeans,Jeans 2,16.0,,JPY
Japan_TX5897,Tshirts,Tshirts 2,15.0,1045.16,JPY
Japan_TX5898,Shoes,Shoes 4,1.0,736.33,JPY
Japan_TX5899,Jeans,,23.0,,JPY
Japan_TX5900,Smart Phone,Smart Phone 1,3.0,694.72,JPY
Japan_TX5901,Smart Phone,Smart Phone 1,11.0,713.62,JPY
Japan_TX5902,Water Bottles,Water Bottles 5,,937.68,JPY
Japan_TX5903,Perfumes,Perfumes 5,,835.2,JPY
Japan_TX5904,Tshirts,Tshirts 1,43.0,877.18,JPY
Japan_TX5905,Water Bottles,Water Bottles 1,21.0,1081.4,JPY
Japan_TX5906,Tshirts,Tshirts 1,,1011.69,JPY
Japan_TX5907,Perfumes,Perfumes 6,46.0,784.96,JPY
Japan_TX5908,Tshirts,Tshirts 1,9.0,1171.8,JPY
Japan_TX5909,Smart Phone,Smart Phone 3,10.0,1133.16,JPY
Japan_TX5910,Smart Phone,Smart Phone 5,19.0,1109.3,JPY
Japan_TX5911,Shoes,Shoes 1,26.0,655.67,JPY
Japan_TX5912,Jeans,,37.0,713.66,JPY
Japan_TX5913,Perfumes,Perfumes 4,41.0,1063.85,JPY
Japan_TX5914,Tshirts,Tshirts 3,17.0,736.25,JPY
Japan_TX5915,Smart Phone,,41.0,615.49,JPY
Japan_TX5916,Smart Phone,Smart Phone 2,37.0,1168.41,JPY
Japan_TX5917,Jeans,Jeans 1,37.0,859.08,JPY
Japan_TX5918,Tshirts,Tshirts 1,40.0,749.74,JPY
Japan_TX5919,Water Bottles,Water Bottles 2,,883.63,JPY
Japan_TX5920,Shoes,Shoes 6,9.0,844.08,JPY
Japan_TX5921,Jeans,Jeans 5,9.0,,JPY
Japan_TX5922,Perfumes,Perfumes 5,26.0,732.5,JPY
Japan_TX5923,Tshirts,Tshirts 2,26.0,763.41,JPY
Japan_TX5924,Jeans,Jeans 2,47.0,635.86,JPY
Japan_TX5925,Tshirts,Tshirts 3,18.0,1005.07,JPY
Japan_TX5926,Jeans,Jeans 6,18.0,1056.03,JPY
Japan_TX5927,Water Bottles,,46.0,722.46,JPY
Japan_TX5928,Shoes,,17.0,717.38,JPY
Japan_TX5929,Jeans,Jeans 3,,1051.12,JPY
Japan_TX5930,Water Bottles,Water Bottles 2,22.0,1116.71,JPY
Japan_TX5931,Shoes,Shoes 5,22.0,876.19,JPY
Japan_TX5932,Smart Phone,Smart Phone 6,46.0,923.18,JPY
Japan_TX5933,Smart Phone,Smart Phone 1,29.0,501.76,JPY
Japan_TX5934,Water Bottles,Water Bottles 1,39.0,735.05,JPY
Japan_TX5935,Water Bottles,,22.0,838.4,JPY
Japan_TX5936,Water Bottles,Water Bottles 4,17.0,826.79,JPY
Japan_TX5937,Water Bottles,Water Bottles 3,,623.14,JPY
Japan_TX5938,Perfumes,Perfumes 1,31.0,733.48,JPY
Japan_TX5939,Shoes,,,872.44,JPY
Japan_TX5940,Jeans,Jeans 6,22.0,1062.61,JPY
Japan_TX5941,Tshirts,Tshirts 6,,,JPY
Japan_TX5942,Smart Phone,,20.0,736.31,JPY
Japan_TX5943,Jeans,,,1198.02,JPY
Japan_TX5944,Tshirts,Tshirts 2,26.0,603.46,JPY
Japan_TX5945,Tshirts,,11.0,,JPY
Japan_TX5946,Perfumes,Perfumes 2,,908.26,JPY
Japan_TX5947,Perfumes,Perfumes 5,49.0,797.83,JPY
Japan_TX5948,Shoes,,5.0,955.21,JPY
Japan_TX5949,Water Bottles,Water Bottles 6,,,JPY
Japan_TX5950,Smart Phone,Smart Phone 5,21.0,,JPY
Japan_TX5951,Perfumes,Perfumes 3,9.0,,JPY
Japan_TX5952,Water Bottles,Water Bottles 2,42.0,1062.25,JPY
Japan_TX5953,Tshirts,Tshirts 4,16.0,698.9,JPY
Japan_TX5954,Shoes,,20.0,1113.62,JPY
Japan_TX5955,Smart Phone,Smart Phone 4,15.0,703.71,JPY
Japan_TX5956,Water Bottles,Water Bottles 6,44.0,,JPY
Japan_TX5957,Water Bottles,Water Bottles 2,26.0,640.11,JPY
Japan_TX5958,Shoes,Shoes 6,21.0,739.03,JPY
Japan_TX5959,Smart Phone,Smart Phone 1,,1151.29,JPY
Japan_TX5960,Shoes,Shoes 5,36.0,641.89,JPY
Japan_TX5961,Shoes,Shoes 4,5.0,921.78,JPY
Japan_TX5962,Shoes,Shoes 4,33.0,837.7,JPY
Japan_TX5963,Perfumes,,38.0,812.52,JPY
Japan_TX5964,Perfumes,Perfumes 1,28.0,632.6,JPY
Japan_TX5965,Perfumes,,8.0,791.35,JPY
Japan_TX5966,Tshirts,Tshirts 5,23.0,515.91,JPY
Japan_TX5967,Jeans,,9.0,,JPY
Japan_TX5968,Water Bottles,Water Bottles 3,24.0,,JPY
Japan_TX5969,Jeans,Jeans 2,24.0,819.09,JPY
Japan_TX5970,Shoes,Shoes 6,49.0,596.49,JPY
Japan_TX5971,Smart Phone,Smart Phone 6,41.0,523.47,JPY
Japan_TX5972,,,29.0,,JPY
Japan_TX5973,Tshirts,Tshirts 5,,871.15,JPY
Japan_TX5974,Water Bottles,Water Bottles 5,19.0,525.71,JPY
Japan_TX5975,Perfumes,Perfumes 2,1.0,1097.49,JPY
Japan_TX5976,Smart Phone,Smart Phone 4,15.0,1150.42,JPY
Japan_TX5977,Water Bottles,Water Bottles 6,3.0,1052.75,JPY
Japan_TX5978,Shoes,Shoes 3,29.0,921.01,JPY
Japan_TX5979,Smart Phone,Smart Phone 3,25.0,1190.72,JPY
Japan_TX5980,Tshirts,Tshirts 5,3.0,,JPY
Japan_TX5981,Shoes,Shoes 4,8.0,564.51,JPY
Japan_TX5982,Jeans,Jeans 6,32.0,925.53,JPY
Japan_TX5983,Water Bottles,Water Bottles 6,7.0,686.88,JPY
Japan_TX5984,Smart Phone,,,540.46,JPY
Japan_TX5985,Smart Phone,,32.0,,JPY
Japan_TX5986,Water Bottles,Water Bottles 5,,675.05,JPY
Japan_TX5987,Water Bottles,Water Bottles 3,32.0,1181.07,JPY
Japan_TX5988,Water Bottles,Water Bottles 5,3.0,,JPY
Japan_TX5989,Water Bottles,Water Bottles 6,13.0,,JPY
Japan_TX5990,Shoes,Shoes 4,31.0,790.5,JPY
Japan_TX5991,Perfumes,Perfumes 6,19.0,703.47,JPY
Japan_TX5992,Tshirts,Tshirts 3,39.0,770.88,JPY
Japan_TX5993,,,12.0,756.7,JPY
Japan_TX5994,,,38.0,549.23,JPY
Japan_TX5995,Jeans,Jeans 5,3.0,664.84,JPY
Japan_TX5996,Shoes,Shoes 1,49.0,580.4,JPY
Japan_TX5997,Water Bottles,,39.0,772.23,JPY
Japan_TX5998,Water Bottles,Water Bottles 4,,841.96,JPY
Japan_TX5999,Tshirts,Tshirts 6,46.0,1022.22,JPY
Japan_TX6000,Perfumes,Perfumes 5,28.0,,JPY
Japan_TX6001,Water Bottles,,46.0,,JPY
Japan_TX6002,Water Bottles,Water Bottles 3,42.0,775.04,JPY
Japan_TX6003,Shoes,Shoes 6,,1145.03,JPY
Japan_TX6004,Perfumes,,42.0,1121.93,JPY
Japan_TX6005,Perfumes,Perfumes 6,28.0,923.02,JPY
Japan_TX6006,Smart Phone,Smart Phone 6,41.0,1041.88,JPY
Japan_TX6007,Water Bottles,Water Bottles 5,47.0,829.28,JPY
Japan_TX6008,Jeans,Jeans 4,17.0,994.04,JPY
Japan_TX6009,Smart Phone,,7.0,602.0,JPY
Japan_TX6010,Tshirts,,7.0,848.65,JPY
Japan_TX6011,Smart Phone,Smart Phone 5,22.0,,JPY
Japan_TX6012,Perfumes,Perfumes 1,8.0,955.65,JPY
Japan_TX6013,Perfumes,Perfumes 2,22.0,1006.2,JPY
Japan_TX6014,,,10.0,553.32,JPY
Japan_TX6015,Shoes,,14.0,1103.67,JPY
Japan_TX6016,Jeans,Jeans 6,9.0,836.38,JPY
Japan_TX6017,Tshirts,Tshirts 4,14.0,,JPY
Japan_TX6018,Smart Phone,Smart Phone 4,6.0,664.55,JPY
Japan_TX6019,Water Bottles,Water Bottles 6,34.0,750.43,JPY
Japan_TX6020,Smart Phone,Smart Phone 2,21.0,1136.82,JPY
Japan_TX6021,Tshirts,Tshirts 6,49.0,890.07,JPY
Japan_TX6022,Perfumes,Perfumes 1,21.0,990.46,JPY
Japan_TX6023,Jeans,Jeans 4,7.0,886.89,JPY
Japan_TX6024,Smart Phone,Smart Phone 6,4.0,644.06,JPY
Japan_TX6025,Jeans,Jeans 5,38.0,,JPY
Japan_TX6026,,,14.0,,JPY
Japan_TX6027,Shoes,Shoes 4,42.0,766.79,JPY
Japan_TX6028,Tshirts,Tshirts 5,25.0,654.48,JPY
Japan_TX6029,Tshirts,Tshirts 4,2.0,795.05,JPY
Japan_TX6030,,,35.0,1105.72,JPY
Japan_TX6031,Smart Phone,Smart Phone 4,3.0,951.82,JPY
Japan_TX6032,Shoes,Shoes 6,40.0,1082.9,JPY
Japan_TX6033,Perfumes,Perfumes 2,48.0,643.85,JPY
Japan_TX6034,,,13.0,910.06,JPY
Japan_TX6035,Tshirts,Tshirts 2,38.0,751.63,JPY
Japan_TX6036,Perfumes,Perfumes 3,49.0,,JPY
Japan_TX6037,Shoes,Shoes 5,24.0,1163.48,JPY
Japan_TX6038,Water Bottles,Water Bottles 4,28.0,789.98,JPY
Japan_TX6039,Water Bottles,,3.0,905.95,JPY
Japan_TX6040,Smart Phone,Smart Phone 3,4.0,,JPY
Japan_TX6041,Smart Phone,Smart Phone 6,12.0,797.15,JPY
Japan_TX6042,,,47.0,,JPY
Japan_TX6043,Perfumes,,18.0,671.39,JPY
Japan_TX6044,Tshirts,Tshirts 6,2.0,861.29,JPY
Japan_TX6045,Smart Phone,Smart Phone 4,,,JPY
Japan_TX6046,Jeans,Jeans 3,12.0,752.41,JPY
Japan_TX6047,Water Bottles,Water Bottles 4,8.0,693.83,JPY
Japan_TX6048,Perfumes,Perfumes 3,37.0,662.44,JPY
Japan_TX6049,Tshirts,,,585.48,JPY
Japan_TX6050,Smart Phone,Smart Phone 4,21.0,775.23,JPY
Japan_TX6051,Shoes,Shoes 2,17.0,676.27,JPY
Japan_TX6052,Jeans,Jeans 5,17.0,1138.06,JPY
Japan_TX6053,,,,756.81,JPY
Japan_TX6054,Jeans,Jeans 2,40.0,1171.76,JPY
Japan_TX6055,,,22.0,582.83,JPY
Japan_TX6056,Water Bottles,Water Bottles 1,,782.98,JPY
Japan_TX6057,Water Bottles,Water Bottles 2,33.0,1083.04,JPY
Japan_TX6058,Perfumes,Perfumes 3,8.0,837.38,JPY
Japan_TX6059,Water Bottles,Water Bottles 4,21.0,,JPY
Japan_TX6060,Shoes,Shoes 5,16.0,854.15,JPY
Japan_TX6061,Shoes,Shoes 1,9.0,525.6,JPY
Japan_TX6062,Jeans,Jeans 4,23.0,1043.1,JPY
Japan_TX6063,Perfumes,Perfumes 1,42.0,1034.15,JPY
Japan_TX6064,Smart Phone,Smart Phone 1,31.0,673.52,JPY
Japan_TX6065,Tshirts,Tshirts 6,37.0,592.72,JPY
Japan_TX6066,Shoes,,37.0,1053.66,JPY
Japan_TX6067,Perfumes,Perfumes 3,8.0,1056.85,JPY
Japan_TX6068,Smart Phone,,28.0,904.65,JPY
Japan_TX6069,Tshirts,Tshirts 5,1.0,645.11,JPY
Japan_TX6070,Perfumes,Perfumes 4,20.0,603.26,JPY
Japan_TX6071,Water Bottles,Water Bottles 1,31.0,618.55,JPY
Japan_TX6072,Shoes,Shoes 2,33.0,1057.69,JPY
Japan_TX6073,,,22.0,570.41,JPY
Japan_TX6074,Water Bottles,Water Bottles 4,16.0,1107.0,JPY
Japan_TX6075,Smart Phone,Smart Phone 3,39.0,877.34,JPY
Japan_TX6076,Tshirts,Tshirts 1,36.0,523.64,JPY
Japan_TX6077,Tshirts,Tshirts 6,18.0,1098.62,JPY
Japan_TX6078,Water Bottles,Water Bottles 6,16.0,627.82,JPY
Japan_TX6079,,,38.0,915.41,JPY
Japan_TX6080,Jeans,Jeans 6,40.0,606.18,JPY
Japan_TX6081,Jeans,Jeans 2,18.0,1010.87,JPY
Japan_TX6082,Jeans,Jeans 3,41.0,1043.21,JPY
Japan_TX6083,Water Bottles,Water Bottles 2,23.0,898.47,JPY
Japan_TX6084,Smart Phone,Smart Phone 5,22.0,998.63,JPY
Japan_TX6085,Shoes,Shoes 5,36.0,611.09,JPY
Japan_TX6086,Jeans,Jeans 3,21.0,813.6,JPY
Japan_TX6087,Shoes,Shoes 6,25.0,563.76,JPY
Japan_TX6088,Jeans,Jeans 3,35.0,700.98,JPY
Japan_TX6089,,,30.0,817.43,JPY
Japan_TX6090,Shoes,Shoes 5,48.0,,JPY
Japan_TX6091,Water Bottles,Water Bottles 5,32.0,,JPY
Japan_TX6092,,,36.0,,JPY
Japan_TX6093,Water Bottles,Water Bottles 6,39.0,701.68,JPY
Japan_TX6094,Tshirts,Tshirts 4,7.0,809.21,JPY
Japan_TX6095,Smart Phone,Smart Phone 2,23.0,796.97,JPY
Japan_TX6096,Smart Phone,Smart Phone 3,30.0,678.33,JPY
Japan_TX6097,Smart Phone,Smart Phone 1,2.0,988.75,JPY
Japan_TX6098,Perfumes,Perfumes 4,8.0,,JPY
Japan_TX6099,Smart Phone,Smart Phone 3,34.0,1038.04,JPY
Japan_TX6100,Shoes,Shoes 1,40.0,1180.36,JPY
Japan_TX6101,Jeans,,7.0,967.44,JPY
Japan_TX6102,Shoes,Shoes 3,33.0,1168.22,JPY
Japan_TX6103,Smart Phone,Smart Phone 5,2.0,856.36,JPY
Japan_TX6104,Water Bottles,,30.0,771.32,JPY
Japan_TX6105,Perfumes,Perfumes 1,17.0,559.23,JPY
Japan_TX6106,Shoes,Shoes 5,29.0,1178.38,JPY
Japan_TX6107,Jeans,Jeans 3,3.0,,JPY
Japan_TX6108,Shoes,Shoes 5,41.0,656.98,JPY
Japan_TX6109,Water Bottles,Water Bottles 2,21.0,553.8,JPY
Japan_TX6110,,,46.0,871.31,JPY
Japan_TX6111,Water Bottles,Water Bottles 1,35.0,,JPY
Japan_TX6112,Water Bottles,Water Bottles 2,,1074.67,JPY
Japan_TX6113,Perfumes,Perfumes 3,9.0,950.56,JPY
Japan_TX6114,Jeans,,40.0,612.98,JPY
Japan_TX6115,Tshirts,Tshirts 4,7.0,688.7,JPY
Japan_TX6116,Shoes,Shoes 1,13.0,642.56,JPY
Japan_TX6117,Water Bottles,Water Bottles 1,23.0,887.2,JPY
Japan_TX6118,Perfumes,Perfumes 6,29.0,,JPY
Japan_TX6119,Perfumes,Perfumes 4,47.0,608.22,JPY
Japan_TX6120,Perfumes,Perfumes 3,12.0,1090.08,JPY
Japan_TX6121,,,45.0,,JPY
Japan_TX6122,Jeans,Jeans 1,39.0,1006.19,JPY
Japan_TX6123,Tshirts,Tshirts 1,14.0,861.98,JPY
Japan_TX6124,Smart Phone,Smart Phone 4,27.0,875.77,JPY
Japan_TX6125,Smart Phone,Smart Phone 5,15.0,944.43,JPY
Japan_TX6126,Tshirts,Tshirts 4,23.0,1178.82,JPY
Japan_TX6127,Smart Phone,Smart Phone 3,49.0,990.35,JPY
Japan_TX6128,Tshirts,,13.0,1007.21,JPY
Japan_TX6129,Shoes,Shoes 4,32.0,,JPY
Japan_TX6130,Shoes,Shoes 5,14.0,,JPY
Japan_TX6131,Smart Phone,Smart Phone 4,3.0,919.52,JPY
Japan_TX6132,Smart Phone,,26.0,755.95,JPY
Japan_TX6133,Jeans,,8.0,808.53,JPY
Japan_TX6134,Perfumes,Perfumes 1,19.0,,JPY
Japan_TX6135,Tshirts,Tshirts 4,11.0,614.9,JPY
Japan_TX6136,Perfumes,Perfumes 5,3.0,950.81,JPY
Japan_TX6137,,,20.0,650.57,JPY
Japan_TX6138,Perfumes,,7.0,1185.52,JPY
