SaleId,Category,Product,Qty,Sale,Currency
Japan_TX3994,Shoes,,12.0,650.3,JPY
Japan_TX3995,Water Bottles,Water Bottles 1,48.0,628.93,JPY
Japan_TX3996,Smart Phone,Smart Phone 4,28.0,1148.63,JPY
Japan_TX3997,Jeans,Jeans 3,34.0,890.13,JPY
Japan_TX3998,Tshirts,Tshirts 2,31.0,505.8,JPY
Japan_TX3999,Water Bottles,Water Bottles 6,43.0,669.95,JPY
Japan_TX4000,Tshirts,Tshirts 1,26.0,690.37,JPY
Japan_TX4001,Shoes,Shoes 1,,1051.4,JPY
Japan_TX4002,Perfumes,Perfumes 5,21.0,993.25,JPY
Japan_TX4003,Tshirts,Tshirts 4,5.0,780.45,JPY
Japan_TX4004,Tshirts,Tshirts 6,26.0,598.11,JPY
Japan_TX4005,Jeans,Jeans 3,16.0,945.54,JPY
Japan_TX4006,Shoes,Shoes 2,18.0,1110.96,JPY
Japan_TX4007,Water Bottles,,27.0,747.57,JPY
Japan_TX4008,Water Bottles,Water Bottles 1,6.0,853.63,JPY
Japan_TX4009,Water Bottles,Water Bottles 5,28.0,763.7,JPY
Japan_TX4010,Tshirts,Tshirts 2,12.0,1011.75,JPY
Japan_TX4011,Smart Phone,Smart Phone 6,4.0,,JPY
Japan_TX4012,Jeans,Jeans 6,11.0,1113.46,JPY
Japan_TX4013,Shoes,Shoes 3,,,JPY
Japan_TX4014,Smart Phone,Smart Phone 1,23.0,977.07,JPY
Japan_TX4015,Smart Phone,Smart Phone 4,3.0,700.76,JPY
Japan_TX4016,Jeans,Jeans 1,8.0,564.22,JPY
Japan_TX4017,Smart Phone,Smart Phone 5,12.0,,JPY
Japan_TX4018,Tshirts,Tshirts 5,34.0,627.75,JPY
Japan_TX4019,Perfumes,Perfumes 5,39.0,853.46,JPY
Japan_TX4020,Smart Phone,Smart Phone 2,41.0,,JPY
Japan_TX4021,Water Bottles,Water Bottles 2,22.0,800.27,JPY
Japan_TX4022,Jeans,Jeans 4,,838.17,JPY
Japan_TX4023,Jeans,Jeans 4,2.0,1155.74,JPY
Japan_TX4024,Perfumes,Perfumes 6,41.0,690.15,JPY
Japan_TX4025,Shoes,Shoes 3,47.0,1145.55,JPY
Japan_TX4026,Perfumes,Perfumes 4,36.0,799.12,JPY
Japan_TX4027,Perfumes,,33.0,835.74,JPY
Japan_TX4028,Shoes,Shoes 5,43.0,662.4,JPY
Japan_TX4029,Tshirts,Tshirts 2,25.0,580.16,JPY
Japan_TX4030,Shoes,Shoes 3,,599.61,JPY
Japan_TX4031,Shoes,Shoes 2,46.0,602.1,JPY
Japan_TX4032,Shoes,,8.0,584.05,JPY
Japan_TX4033,Perfumes,Perfumes 1,3.0,1145.38,JPY
Japan_TX4034,Smart Phone,Smart Phone 5,5.0,529.45,JPY
Japan_TX4035,Smart Phone,Smart Phone 1,18.0,1028.96,JPY
Japan_TX4036,Jeans,Jeans 5,4.0,803.35,JPY
Japan_TX4037,Smart Phone,Smart Phone 1,37.0,963.13,JPY
Japan_TX4038,Water Bottles,,26.0,1138.44,JPY
Japan_TX4039,Water Bottles,,40.0,708.95,JPY
Japan_TX4040,Perfumes,Perfumes 6,27.0,1184.47,JPY
Japan_TX4041,Jeans,Jeans 2,11.0,707.35,JPY
Japan_TX4042,Water Bottles,Water Bottles 5,3.0,540.77,JPY
Japan_TX4043,Water Bottles,Water Bottles 1,4.0,1022.26,JPY
Japan_TX4044,Tshirts,Tshirts 1,17.0,1162.55,JPY
Japan_TX4045,Water Bottles,Water Bottles 4,30.0,1163.98,JPY
Japan_TX4046,Shoes,Shoes 4,17.0,,JPY
Japan_TX4047,Shoes,Shoes 3,14.0,507.76,JPY
Japan_TX4048,Water Bottles,Water Bottles 2,3.0,817.99,JPY
Japan_TX4049,Jeans,Jeans 1,3.0,538.91,JPY
Japan_TX4050,Smart Phone,Smart Phone 1,13.0,978.26,JPY
Japan_TX4051,Water Bottles,Water Bottles 4,49.0,601.79,JPY
Japan_TX4052,Shoes,Shoes 4,35.0,1099.11,JPY
Japan_TX4053,Smart Phone,Smart Phone 4,17.0,,JPY
Japan_TX4054,Jeans,Jeans 3,26.0,776.36,JPY
Japan_TX4055,Jeans,,47.0,1042.4,JPY
Japan_TX4056,Shoes,Shoes 4,38.0,755.35,JPY
Japan_TX4057,Shoes,Shoes 5,6.0,841.49,JPY
Japan_TX4058,Perfumes,,41.0,890.67,JPY
Japan_TX4059,Perfumes,Perfumes 4,5.0,665.8,JPY
Japan_TX4060,Shoes,Shoes 2,6.0,585.08,JPY
Japan_TX4061,Shoes,Shoes 1,42.0,909.44,JPY
Japan_TX4062,Shoes,Shoes 5,26.0,577.83,JPY
Japan_TX4063,Smart Phone,Smart Phone 6,17.0,1038.77,JPY
Japan_TX4064,Jeans,Jeans 2,4.0,789.28,JPY
Japan_TX4065,Water Bottles,Water Bottles 2,14.0,834.79,JPY
Japan_TX4066,Tshirts,Tshirts 4,1.0,819.84,JPY
Japan_TX4067,Jeans,Jeans 1,32.0,991.65,JPY
Japan_TX4068,Smart Phone,Smart Phone 1,47.0,1016.48,JPY
Japan_TX4069,Smart Phone,Smart Phone 5,39.0,536.03,JPY
Japan_TX4070,Shoes,Shoes 5,40.0,1197.69,JPY
Japan_TX4071,Shoes,,12.0,1072.35,JPY
Japan_TX4072,Water Bottles,Water Bottles 1,29.0,1091.92,JPY
Japan_TX4073,Shoes,Shoes 5,25.0,571.02,JPY
Japan_TX4074,Perfumes,,35.0,658.17,JPY
Japan_TX4075,Tshirts,Tshirts 6,40.0,594.36,JPY
Japan_TX4076,Smart Phone,Smart Phone 1,48.0,975.75,JPY
Japan_TX4077,Perfumes,Perfumes 6,44.0,1161.21,JPY
Japan_TX4078,Perfumes,Perfumes 6,5.0,,JPY
Japan_TX4079,Smart Phone,Smart Phone 6,,916.12,JPY
Japan_TX4080,Tshirts,Tshirts 4,5.0,1015.44,JPY
Japan_TX4081,Smart Phone,Smart Phone 5,32.0,536.32,JPY
Japan_TX4082,Perfumes,Perfumes 2,42.0,537.22,JPY
Japan_TX4083,Smart Phone,Smart Phone 4,49.0,1182.01,JPY
Japan_TX4084,Perfumes,Perfumes 1,11.0,1123.11,JPY
Japan_TX4085,Perfumes,Perfumes 3,16.0,911.17,JPY
Japan_TX4086,Tshirts,Tshirts 2,31.0,951.29,JPY
Japan_TX4087,Smart Phone,Smart Phone 1,30.0,1149.47,JPY
Japan_TX4088,Jeans,Jeans 1,43.0,666.66,JPY
Japan_TX4089,Smart Phone,Smart Phone 1,22.0,806.22,JPY
Japan_TX4090,Smart Phone,Smart Phone 5,34.0,780.44,JPY
Japan_TX4091,Water Bottles,Water Bottles 2,24.0,1042.57,JPY
Japan_TX4092,Jeans,Jeans 1,30.0,1191.15,JPY
Japan_TX4093,Perfumes,Perfumes 4,43.0,896.93,JPY
Japan_TX4094,Perfumes,Perfumes 3,37.0,901.91,JPY
Japan_TX4095,Perfumes,Perfumes 3,3.0,696.2,JPY
Japan_TX4096,Tshirts,Tshirts 1,15.0,1026.86,JPY
Japan_TX4097,Perfumes,Perfumes 2,,1151.58,JPY
Japan_TX4098,Tshirts,Tshirts 6,32.0,712.33,JPY
Japan_TX4099,Smart Phone,Smart Phone 6,17.0,,JPY
Japan_TX4100,Water Bottles,Water Bottles 4,8.0,556.01,JPY
Japan_TX4101,Tshirts,Tshirts 4,37.0,1002.04,JPY
Japan_TX4102,Shoes,,23.0,727.96,JPY
Japan_TX4103,Shoes,Shoes 6,49.0,812.97,JPY
Japan_TX4104,Water Bottles,,27.0,911.39,JPY
Japan_TX4105,Water Bottles,Water Bottles 4,,1153.12,JPY
Japan_TX4106,Shoes,Shoes 6,19.0,1080.82,JPY
Japan_TX4107,Tshirts,Tshirts 1,43.0,1048.55,JPY
Japan_TX4108,Perfumes,Perfumes 4,18.0,724.55,JPY
Japan_TX4109,Water Bottles,Water Bottles 3,49.0,662.02,JPY
Japan_TX4110,Perfumes,Perfumes 1,36.0,804.96,JPY
Japan_TX4111,Tshirts,Tshirts 6,47.0,1059.98,JPY
Japan_TX4112,Jeans,Jeans 5,34.0,1191.57,JPY
Japan_TX4113,Perfumes,Perfumes 4,46.0,940.76,JPY
Japan_TX4114,Water Bottles,Water Bottles 5,44.0,1032.65,JPY
Japan_TX4115,Tshirts,,45.0,1013.67,JPY
Japan_TX4116,Smart Phone,Smart Phone 5,33.0,844.22,JPY
Japan_TX4117,Jeans,Jeans 2,25.0,710.72,JPY
Japan_TX4118,Water Bottles,Water Bottles 2,49.0,809.06,JPY
Japan_TX4119,Perfumes,,15.0,1180.83,JPY
Japan_TX4120,Water Bottles,Water Bottles 4,3.0,656.91,JPY
Japan_TX4121,Water Bottles,Water Bottles 4,44.0,715.46,JPY
Japan_TX4122,Perfumes,Perfumes 4,41.0,1075.48,JPY
Japan_TX4123,Shoes,Shoes 4,46.0,763.28,JPY
Japan_TX4124,Perfumes,Perfumes 5,25.0,787.24,JPY
Japan_TX4125,Perfumes,Perfumes 6,35.0,726.99,JPY
Japan_TX4126,Water Bottles,Water Bottles 2,42.0,1131.17,JPY
Japan_TX4127,Shoes,,5.0,530.49,JPY
Japan_TX4128,Shoes,,42.0,,JPY
Japan_TX4129,Water Bottles,Water Bottles 6,2.0,770.94,JPY
Japan_TX4130,Tshirts,Tshirts 3,14.0,,JPY
Japan_TX4131,Perfumes,Perfumes 6,19.0,980.36,JPY
Japan_TX4132,Smart Phone,Smart Phone 2,20.0,955.25,JPY
Japan_TX4133,Shoes,Shoes 5,35.0,716.81,JPY
Japan_TX4134,Tshirts,Tshirts 2,29.0,1040.64,JPY
Japan_TX4135,Shoes,Shoes 1,,873.88,JPY
Japan_TX4136,Tshirts,Tshirts 5,35.0,,JPY
Japan_TX4137,Water Bottles,Water Bottles 4,46.0,632.42,JPY
Japan_TX4138,Shoes,Shoes 5,,,JPY
Japan_TX4139,Tshirts,Tshirts 5,35.0,1042.14,JPY
Japan_TX4140,Smart Phone,Smart Phone 3,12.0,1105.09,JPY
Japan_TX4141,Shoes,,29.0,657.74,JPY
Japan_TX4142,Shoes,Shoes 1,46.0,,JPY
Japan_TX4143,Shoes,Shoes 4,35.0,909.05,JPY
Japan_TX4144,Water Bottles,Water Bottles 2,,630.75,JPY
Japan_TX4145,Tshirts,Tshirts 5,,672.34,JPY
Japan_TX4146,Shoes,Shoes 1,11.0,594.5,JPY
Japan_TX4147,Smart Phone,Smart Phone 3,40.0,1054.78,JPY
Japan_TX4148,Smart Phone,Smart Phone 3,23.0,933.37,JPY
Japan_TX4149,Perfumes,,35.0,613.62,JPY
Japan_TX4150,Perfumes,Perfumes 4,21.0,1070.85,JPY
Japan_TX4151,Tshirts,Tshirts 1,46.0,700.59,JPY
Japan_TX4152,Smart Phone,Smart Phone 5,13.0,1152.06,JPY
Japan_TX4153,Tshirts,Tshirts 4,35.0,,JPY
Japan_TX4154,Water Bottles,Water Bottles 6,11.0,1175.83,JPY
Japan_TX4155,Water Bottles,Water Bottles 6,44.0,,JPY
Japan_TX4156,Water Bottles,Water Bottles 5,,1082.47,JPY
Japan_TX4157,Jeans,Jeans 2,33.0,,JPY
Japan_TX4158,Shoes,Shoes 6,49.0,554.62,JPY
Japan_TX4159,Jeans,Jeans 5,38.0,550.16,JPY
Japan_TX4160,Tshirts,,32.0,,JPY
Japan_TX4161,Water Bottles,Water Bottles 6,9.0,,JPY
Japan_TX4162,Tshirts,Tshirts 3,38.0,851.45,JPY
Japan_TX4163,Jeans,Jeans 6,41.0,804.08,JPY
Japan_TX4164,Water Bottles,Water Bottles 1,36.0,,JPY
Japan_TX4165,Smart Phone,Smart Phone 2,2.0,960.37,JPY
Japan_TX4166,Tshirts,Tshirts 6,24.0,1091.09,JPY
Japan_TX4167,Perfumes,Perfumes 1,48.0,749.34,JPY
Japan_TX4168,Smart Phone,Smart Phone 3,15.0,759.98,JPY
Japan_TX4169,Smart Phone,Smart Phone 6,35.0,1020.59,JPY
Japan_TX4170,Jeans,Jeans 2,10.0,1181.73,JPY
Japan_TX4171,Perfumes,Perfumes 3,21.0,554.12,JPY
Japan_TX4172,Shoes,Shoes 6,,1116.54,JPY
Japan_TX4173,Smart Phone,Smart Phone 2,33.0,642.61,JPY
Japan_TX4174,Tshirts,Tshirts 2,6.0,874.07,JPY
Japan_TX4175,Tshirts,Tshirts 4,40.0,624.02,JPY
Japan_TX4176,Perfumes,Perfumes 2,,554.25,JPY
Japan_TX4177,Shoes,Shoes 1,2.0,1198.57,JPY
Japan_TX4178,Shoes,Shoes 6,15.0,1199.88,JPY
Japan_TX4179,Jeans,Jeans 4,29.0,691.01,JPY
Japan_TX4180,Jeans,Jeans 5,19.0,543.26,JPY
Japan_TX4181,Tshirts,,13.0,688.52,JPY
Japan_TX4182,Jeans,Jeans 4,16.0,,JPY
Japan_TX4183,Jeans,Jeans 5,,555.09,JPY
Japan_TX4184,Jeans,Jeans 4,30.0,592.33,JPY
Japan_TX4185,Smart Phone,Smart Phone 5,40.0,1025.82,JPY
Japan_TX4186,Jeans,Jeans 5,16.0,816.07,JPY
Japan_TX4187,Shoes,Shoes 1,44.0,668.22,JPY
Japan_TX4188,Water Bottles,Water Bottles 5,,762.11,JPY
Japan_TX4189,Water Bottles,Water Bottles 3,38.0,1128.95,JPY
Japan_TX4190,Water Bottles,Water Bottles 3,9.0,1141.11,JPY
Japan_TX4191,Perfumes,Perfumes 2,19.0,937.39,JPY
Japan_TX4192,Perfumes,Perfumes 3,,1107.06,JPY
Japan_TX4193,Perfumes,Perfumes 2,46.0,,JPY
Japan_TX4194,Shoes,Shoes 3,47.0,1003.34,JPY
Japan_TX4195,Water Bottles,Water Bottles 6,34.0,613.25,JPY
Japan_TX4196,Perfumes,Perfumes 2,8.0,670.01,JPY
Japan_TX4197,Water Bottles,Water Bottles 2,17.0,845.13,JPY
Japan_TX4198,Jeans,Jeans 2,37.0,1118.08,JPY
Japan_TX4199,Perfumes,Perfumes 6,,,JPY
Japan_TX4200,Smart Phone,Smart Phone 1,44.0,770.51,JPY
Japan_TX4201,Jeans,Jeans 3,32.0,,JPY
Japan_TX4202,Jeans,Jeans 3,24.0,,JPY
Japan_TX4203,Tshirts,Tshirts 3,4.0,1101.45,JPY
Japan_TX4204,Water Bottles,Water Bottles 2,27.0,871.92,JPY
Japan_TX4205,Water Bottles,Water Bottles 3,11.0,1015.83,JPY
Japan_TX4206,Smart Phone,Smart Phone 4,43.0,,JPY
Japan_TX4207,Shoes,Shoes 2,48.0,710.18,JPY
Japan_TX4208,Jeans,Jeans 2,5.0,1063.11,JPY
Japan_TX4209,Water Bottles,Water Bottles 3,30.0,978.88,JPY
Japan_TX4210,Water Bottles,Water Bottles 2,9.0,653.67,JPY
Japan_TX4211,Jeans,Jeans 5,12.0,,JPY
Japan_TX4212,Water Bottles,Water Bottles 5,20.0,770.64,JPY
Japan_TX4213,Water Bottles,Water Bottles 2,49.0,904.66,JPY
Japan_TX4214,Jeans,Jeans 4,16.0,958.16,JPY
Japan_TX4215,Smart Phone,Smart Phone 3,34.0,,JPY
Japan_TX4216,Smart Phone,Smart Phone 1,13.0,1191.41,JPY
Japan_TX4217,Tshirts,Tshirts 3,34.0,517.14,JPY
Japan_TX4218,Perfumes,Perfumes 3,32.0,757.28,JPY
Japan_TX4219,Tshirts,,27.0,833.67,JPY
Japan_TX4220,Jeans,,19.0,1058.27,JPY
Japan_TX4221,Jeans,Jeans 6,24.0,,JPY
Japan_TX4222,Perfumes,Perfumes 4,31.0,1180.87,JPY
Japan_TX4223,Water Bottles,Water Bottles 6,34.0,,JPY
Japan_TX4224,Tshirts,Tshirts 6,44.0,925.87,JPY
Japan_TX4225,Water Bottles,Water Bottles 4,34.0,581.21,JPY
Japan_TX4226,Water Bottles,Water Bottles 5,9.0,787.72,JPY
Japan_TX4227,Jeans,,,588.39,JPY
Japan_TX4228,Smart Phone,Smart Phone 4,29.0,954.02,JPY
Japan_TX4229,Water Bottles,Water Bottles 4,5.0,1054.3,JPY
Japan_TX4230,Perfumes,Perfumes 6,4.0,,JPY
Japan_TX4231,Water Bottles,Water Bottles 6,4.0,662.21,JPY
Japan_TX4232,Shoes,Shoes 4,25.0,913.66,JPY
Japan_TX4233,Water Bottles,Water Bottles 4,27.0,948.15,JPY
Japan_TX4234,Shoes,Shoes 6,21.0,687.97,JPY
Japan_TX4235,Water Bottles,Water Bottles 2,9.0,1002.02,JPY
Japan_TX4236,Smart Phone,Smart Phone 5,,661.72,JPY
Japan_TX4237,Tshirts,Tshirts 2,9.0,,JPY
Japan_TX4238,Tshirts,Tshirts 2,6.0,993.94,JPY
Japan_TX4239,Shoes,Shoes 5,29.0,911.31,JPY
Japan_TX4240,Water Bottles,Water Bottles 4,47.0,1073.35,JPY
Japan_TX4241,Shoes,Shoes 3,25.0,955.82,JPY
Japan_TX4242,Shoes,Shoes 6,16.0,855.62,JPY
Japan_TX4243,Shoes,Shoes 2,36.0,1032.54,JPY
Japan_TX4244,Water Bottles,Water Bottles 4,17.0,930.57,JPY
Japan_TX4245,Smart Phone,Smart Phone 3,34.0,1131.06,JPY
Japan_TX4246,Perfumes,,38.0,,JPY
Japan_TX4247,Smart Phone,Smart Phone 6,21.0,1055.22,JPY
Japan_TX4248,Water Bottles,Water Bottles 2,18.0,611.93,JPY
Japan_TX4249,Shoes,Shoes 1,,776.57,JPY
Japan_TX4250,Jeans,,39.0,870.72,JPY
Japan_TX4251,Tshirts,Tshirts 2,15.0,896.72,JPY
Japan_TX4252,Tshirts,Tshirts 3,24.0,808.61,JPY
Japan_TX4253,Water Bottles,,15.0,661.6,JPY
Japan_TX4254,Shoes,Shoes 2,17.0,851.46,JPY
Japan_TX4255,Smart Phone,Smart Phone 5,8.0,631.3,JPY
Japan_TX4256,Water Bottles,Water Bottles 3,12.0,737.53,JPY
Japan_TX4257,Jeans,Jeans 2,18.0,599.6,JPY
Japan_TX4258,Smart Phone,Smart Phone 4,2.0,841.7,JPY
Japan_TX4259,Tshirts,Tshirts 2,32.0,1064.43,JPY
Japan_TX4260,Shoes,Shoes 5,47.0,705.4,JPY
Japan_TX4261,Shoes,,36.0,1098.49,JPY
Japan_TX4262,Water Bottles,Water Bottles 2,,805.39,JPY
Japan_TX4263,Tshirts,Tshirts 2,16.0,568.58,JPY
Japan_TX4264,Tshirts,Tshirts 2,15.0,1154.01,JPY
Japan_TX4265,Smart Phone,Smart Phone 3,24.0,805.33,JPY
Japan_TX4266,Smart Phone,,21.0,917.43,JPY
Japan_TX4267,Jeans,Jeans 4,37.0,503.2,JPY
Japan_TX4268,Perfumes,Perfumes 2,37.0,595.29,JPY
Japan_TX4269,Shoes,Shoes 2,23.0,1094.99,JPY
Japan_TX4270,Perfumes,Perfumes 5,29.0,,JPY
Japan_TX4271,Smart Phone,Smart Phone 3,5.0,531.44,JPY
Japan_TX4272,Smart Phone,,11.0,1130.02,JPY
Japan_TX4273,Smart Phone,Smart Phone 4,48.0,545.97,JPY
Japan_TX4274,Tshirts,Tshirts 3,37.0,817.48,JPY
Japan_TX4275,Perfumes,Perfumes 6,46.0,705.48,JPY
Japan_TX4276,Tshirts,Tshirts 1,27.0,624.42,JPY
Japan_TX4277,Shoes,Shoes 2,7.0,852.26,JPY
Japan_TX4278,Water Bottles,Water Bottles 3,35.0,1197.83,JPY
Japan_TX4279,Shoes,Shoes 3,35.0,,JPY
Japan_TX4280,Water Bottles,,14.0,1085.44,JPY
Japan_TX4281,Tshirts,,15.0,1179.64,JPY
Japan_TX4282,Water Bottles,Water Bottles 6,11.0,579.11,JPY
Japan_TX4283,Jeans,Jeans 1,29.0,636.38,JPY
Japan_TX4284,Tshirts,Tshirts 5,30.0,908.73,JPY
Japan_TX4285,Smart Phone,Smart Phone 6,25.0,990.83,JPY
Japan_TX4286,Smart Phone,Smart Phone 6,24.0,578.73,JPY
Japan_TX4287,Perfumes,Perfumes 2,42.0,980.84,JPY
Japan_TX4288,Jeans,Jeans 3,47.0,719.81,JPY
Japan_TX4289,Jeans,Jeans 2,47.0,915.42,JPY
Japan_TX4290,Perfumes,Perfumes 1,8.0,1080.65,JPY
Japan_TX4291,Jeans,Jeans 6,46.0,1026.27,JPY
Japan_TX4292,Tshirts,Tshirts 1,3.0,1053.46,JPY
Japan_TX4293,Perfumes,Perfumes 1,17.0,1088.23,JPY
Japan_TX4294,Tshirts,Tshirts 5,,704.02,JPY
Japan_TX4295,Jeans,Jeans 6,46.0,1095.72,JPY
Japan_TX4296,Smart Phone,Smart Phone 1,12.0,587.82,JPY
Japan_TX4297,Tshirts,Tshirts 6,19.0,958.49,JPY
Japan_TX4298,Tshirts,Tshirts 4,44.0,926.91,JPY
Japan_TX4299,Tshirts,Tshirts 5,44.0,1024.18,JPY
Japan_TX4300,Jeans,Jeans 2,41.0,640.46,JPY
Japan_TX4301,Shoes,Shoes 3,41.0,696.35,JPY
Japan_TX4302,Perfumes,Perfumes 6,12.0,746.79,JPY
Japan_TX4303,Shoes,Shoes 6,,605.51,JPY
Japan_TX4304,Shoes,Shoes 2,18.0,1104.59,JPY
Japan_TX4305,Water Bottles,Water Bottles 6,41.0,807.97,JPY
Japan_TX4306,Smart Phone,Smart Phone 3,43.0,650.31,JPY
Japan_TX4307,Jeans,Jeans 5,45.0,562.15,JPY
Japan_TX4308,Perfumes,Perfumes 3,43.0,1019.76,JPY
Japan_TX4309,Perfumes,Perfumes 3,16.0,1125.8,JPY
Japan_TX4310,Shoes,Shoes 3,49.0,555.62,JPY
Japan_TX4311,Water Bottles,Water Bottles 4,25.0,1144.13,JPY
Japan_TX4312,Water Bottles,Water Bottles 1,,823.12,JPY
Japan_TX4313,Perfumes,Perfumes 3,1.0,655.93,JPY
Japan_TX4314,Jeans,Jeans 6,15.0,542.69,JPY
Japan_TX4315,Tshirts,Tshirts 1,33.0,,JPY
Japan_TX4316,Perfumes,Perfumes 4,,1139.8,JPY
Japan_TX4317,Water Bottles,Water Bottles 4,26.0,505.37,JPY
Japan_TX4318,Jeans,Jeans 3,41.0,,JPY
Japan_TX4319,Jeans,Jeans 3,16.0,898.66,JPY
Japan_TX4320,Shoes,,24.0,1078.26,JPY
Japan_TX4321,Smart Phone,Smart Phone 1,,1186.9,JPY
Japan_TX4322,Tshirts,Tshirts 5,,638.03,JPY
Japan_TX4323,Jeans,Jeans 3,17.0,,JPY
Japan_TX4324,Jeans,Jeans 4,29.0,916.46,JPY
Japan_TX4325,Perfumes,Perfumes 3,42.0,990.41,JPY
Japan_TX4326,Jeans,,2.0,1124.81,JPY
Japan_TX4327,Tshirts,Tshirts 6,10.0,580.79,JPY
Japan_TX4328,Tshirts,Tshirts 3,26.0,990.87,JPY
Japan_TX4329,Water Bottles,Water Bottles 4,48.0,1194.86,JPY
Japan_TX4330,Perfumes,Perfumes 3,39.0,570.99,JPY
Japan_TX4331,Tshirts,Tshirts 5,25.0,687.77,JPY
Japan_TX4332,Water Bottles,Water Bottles 6,22.0,1102.6,JPY
Japan_TX4333,Smart Phone,Smart Phone 2,31.0,1170.96,JPY
Japan_TX4334,Shoes,Shoes 4,11.0,,JPY
Japan_TX4335,Perfumes,Perfumes 5,33.0,967.27,JPY
Japan_TX4336,Jeans,Jeans 6,27.0,1087.96,JPY
Japan_TX4337,Shoes,Shoes 2,23.0,589.76,JPY
Japan_TX4338,Tshirts,Tshirts 1,40.0,786.85,JPY
Japan_TX4339,Smart Phone,,28.0,700.94,JPY
Japan_TX4340,Water Bottles,Water Bottles 1,13.0,1069.18,JPY
Japan_TX4341,Jeans,Jeans 3,16.0,578.07,JPY
Japan_TX4342,Smart Phone,Smart Phone 5,11.0,564.66,JPY
Japan_TX4343,Tshirts,Tshirts 4,23.0,,JPY
Japan_TX4344,Perfumes,Perfumes 1,34.0,,JPY
Japan_TX4345,Jeans,Jeans 1,12.0,,JPY
Japan_TX4346,Shoes,Shoes 5,21.0,568.11,JPY
Japan_TX4347,Jeans,Jeans 5,1.0,793.04,JPY
Japan_TX4348,Perfumes,,21.0,876.3,JPY
Japan_TX4349,Shoes,Shoes 2,31.0,535.86,JPY
Japan_TX4350,Perfumes,Perfumes 6,9.0,868.84,JPY
Japan_TX4351,Water Bottles,Water Bottles 6,7.0,735.81,JPY
Japan_TX4352,Smart Phone,,9.0,694.42,JPY
Japan_TX4353,Perfumes,Perfumes 3,40.0,801.28,JPY
Japan_TX4354,Perfumes,Perfumes 4,28.0,1198.95,JPY
Japan_TX4355,Tshirts,Tshirts 3,14.0,666.67,JPY
Japan_TX4356,Perfumes,Perfumes 5,32.0,656.48,JPY
Japan_TX4357,Perfumes,Perfumes 3,35.0,1183.35,JPY
Japan_TX4358,Smart Phone,Smart Phone 1,,1109.53,JPY
Japan_TX4359,Shoes,Shoes 3,,692.1,JPY
Japan_TX4360,Jeans,Jeans 6,13.0,1132.46,JPY
Japan_TX4361,Tshirts,Tshirts 4,28.0,1012.46,JPY
Japan_TX4362,Perfumes,,13.0,826.49,JPY
Japan_TX4363,Perfumes,Perfumes 1,25.0,,JPY
Japan_TX4364,Water Bottles,,47.0,715.23,JPY
Japan_TX4365,Perfumes,Perfumes 5,45.0,1041.42,JPY
Japan_TX4366,Jeans,Jeans 2,28.0,1162.41,JPY
Japan_TX4367,Smart Phone,,32.0,825.13,JPY
Japan_TX4368,Jeans,,42.0,956.08,JPY
Japan_TX4369,Water Bottles,Water Bottles 3,45.0,1164.98,JPY
Japan_TX4370,Perfumes,Perfumes 5,30.0,,JPY
Japan_TX4371,Smart Phone,Smart Phone 5,15.0,1149.89,JPY
Japan_TX4372,Tshirts,Tshirts 5,1.0,1076.86,JPY
Japan_TX4373,Smart Phone,Smart Phone 2,37.0,1026.93,JPY
Japan_TX4374,Shoes,,26.0,623.81,JPY
Japan_TX4375,Shoes,Shoes 2,23.0,843.86,JPY
Japan_TX4376,Perfumes,Perfumes 6,41.0,899.92,JPY
Japan_TX4377,Tshirts,Tshirts 1,6.0,702.32,JPY
Japan_TX4378,Smart Phone,,3.0,1089.43,JPY
Japan_TX4379,Perfumes,Perfumes 5,21.0,507.73,JPY
Japan_TX4380,Water Bottles,Water Bottles 4,5.0,505.09,JPY
Japan_TX4381,Water Bottles,,29.0,816.32,JPY
Japan_TX4382,Jeans,Jeans 5,41.0,704.64,JPY
Japan_TX4383,Jeans,Jeans 5,20.0,848.2,JPY
Japan_TX4384,Perfumes,Perfumes 3,1.0,934.84,JPY
Japan_TX4385,Jeans,Jeans 5,14.0,617.61,JPY
Japan_TX4386,Water Bottles,Water Bottles 2,13.0,661.4,JPY
Japan_TX4387,Smart Phone,Smart Phone 4,37.0,615.26,JPY
Japan_TX4388,Smart Phone,Smart Phone 6,,869.33,JPY
Japan_TX4389,Smart Phone,Smart Phone 6,17.0,,JPY
Japan_TX4390,Perfumes,Perfumes 5,34.0,700.0,JPY
Japan_TX4391,Jeans,Jeans 6,20.0,1096.6,JPY
Japan_TX4392,Water Bottles,Water Bottles 3,13.0,504.2,JPY
Japan_TX4393,Tshirts,Tshirts 5,26.0,526.16,JPY
Japan_TX4394,Smart Phone,Smart Phone 5,9.0,1071.76,JPY
Japan_TX4395,Smart Phone,Smart Phone 4,47.0,1129.82,JPY
Japan_TX4396,Tshirts,Tshirts 3,29.0,937.03,JPY
Japan_TX4397,Perfumes,Perfumes 1,42.0,1143.89,JPY
Japan_TX4398,Shoes,Shoes 3,29.0,859.38,JPY
Japan_TX4399,Shoes,Shoes 1,21.0,,JPY
Japan_TX4400,Smart Phone,,,,JPY
Japan_TX4401,Water Bottles,,44.0,840.48,JPY
Japan_TX4402,Water Bottles,Water Bottles 3,37.0,681.73,JPY
Japan_TX4403,Shoes,Shoes 3,40.0,702.49,JPY
